location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Belgium,2022-02-18,18,24,83.15,81.82,49.48
Belgium,2022-02-18,25,49,84.93,83.91,62.07
Belgium,2022-02-18,50,59,91.47,90.97,79.31
Belgium,2022-02-18,60,69,98.26,97.84,90.52
Belgium,2022-02-18,70,79,105.57,105.02,99.6
Belgium,2022-02-18,80,,112.38,110.87,101.75
Belgium,2022-02-25,0,17,31.62,29.08,3.06
Belgium,2022-02-25,18,24,83.2,81.92,51.38
Belgium,2022-02-25,25,49,84.96,83.97,62.99
Belgium,2022-02-25,50,59,91.48,90.99,79.75
Belgium,2022-02-25,60,69,98.27,97.86,90.79
Belgium,2022-02-25,70,79,105.57,105.04,99.77
Belgium,2022-02-25,80,,112.39,110.89,101.86
Belgium,2022-03-04,0,17,31.74,29.54,3.33
Belgium,2022-03-04,18,24,83.24,81.99,52.16
Belgium,2022-03-04,25,49,84.99,84.01,63.33
Belgium,2022-03-04,50,59,91.5,91.01,79.92
Belgium,2022-03-04,60,69,98.28,97.87,90.9
Belgium,2022-03-04,70,79,105.58,105.05,99.83
Belgium,2022-03-04,80,,112.39,110.9,101.91
Belgium,2022-03-11,0,17,31.85,30.22,3.58
Belgium,2022-03-11,18,24,83.26,82.04,52.64
Belgium,2022-03-11,25,49,85.0,84.04,63.51
Belgium,2022-03-11,50,59,91.5,91.02,80.02
Belgium,2022-03-11,60,69,98.28,97.88,90.96
Belgium,2022-03-11,70,79,105.58,105.05,99.88
Belgium,2022-03-11,80,,112.4,110.91,101.95
Belgium,2022-03-18,0,17,31.89,30.52,3.8
Belgium,2022-03-18,18,24,83.27,82.07,53.04
Belgium,2022-03-18,25,49,85.01,84.06,63.64
Belgium,2022-03-18,50,59,91.51,91.03,80.09
Belgium,2022-03-18,60,69,98.29,97.88,91.01
Belgium,2022-03-18,70,79,105.58,105.06,99.92
Belgium,2022-03-18,80,,112.4,110.92,101.98
Belgium,2022-03-25,0,17,31.92,30.71,3.93
Belgium,2022-03-25,18,24,83.29,82.09,53.33
Belgium,2022-03-25,25,49,85.02,84.07,63.75
Belgium,2022-03-25,50,59,91.51,91.03,80.15
Belgium,2022-03-25,60,69,98.29,97.89,91.06
Belgium,2022-03-25,70,79,105.59,105.06,99.95
Belgium,2022-03-25,80,,112.41,110.92,102.01
Belgium,2022-04-01,0,17,31.95,30.88,4.09
Belgium,2022-04-01,18,24,83.3,82.11,53.56
Belgium,2022-04-01,25,49,85.03,84.09,63.83
Belgium,2022-04-01,50,59,91.52,91.04,80.2
Belgium,2022-04-01,60,69,98.3,97.89,91.1
Belgium,2022-04-01,70,79,105.59,105.07,99.98
Belgium,2022-04-01,80,,112.41,110.93,102.03
Belgium,2022-04-08,0,17,31.97,30.91,4.13
Belgium,2022-04-08,18,24,83.31,82.12,53.68
Belgium,2022-04-08,25,49,85.04,84.09,63.89
Belgium,2022-04-08,50,59,91.52,91.04,80.23
Belgium,2022-04-08,60,69,98.3,97.9,91.12
Belgium,2022-04-08,70,79,105.59,105.07,100.0
Belgium,2022-04-08,80,,112.41,110.93,102.04
Belgium,2022-04-15,0,17,31.98,30.94,4.17
Belgium,2022-04-15,18,24,83.31,82.12,53.78
Belgium,2022-04-15,25,49,85.04,84.1,63.93
Belgium,2022-04-15,50,59,91.53,91.05,80.26
Belgium,2022-04-15,60,69,98.3,97.9,91.14
Belgium,2022-04-15,70,79,105.59,105.07,100.01
Belgium,2022-04-15,80,,112.41,110.93,102.06
Belgium,2022-04-22,0,17,32.01,30.99,4.21
Belgium,2022-04-22,18,24,83.32,82.13,53.89
Belgium,2022-04-22,25,49,85.05,84.11,63.99
Belgium,2022-04-22,50,59,91.53,91.05,80.29
Belgium,2022-04-22,60,69,98.3,97.9,91.16
Belgium,2022-04-22,70,79,105.6,105.08,100.03
Belgium,2022-04-22,80,,112.41,110.93,102.07
Belgium,2022-04-29,0,17,32.03,31.03,4.26
Belgium,2022-04-29,18,24,83.33,82.14,53.99
Belgium,2022-04-29,25,49,85.06,84.12,64.04
Belgium,2022-04-29,50,59,91.53,91.06,80.33
Belgium,2022-04-29,60,69,98.31,97.91,91.19
Belgium,2022-04-29,70,79,105.6,105.08,100.05
Belgium,2022-04-29,80,,112.42,110.94,102.09
Belgium,2022-05-06,0,17,32.05,31.05,4.28
Belgium,2022-05-06,18,24,83.34,82.15,54.06
Belgium,2022-05-06,25,49,85.07,84.12,64.09
Belgium,2022-05-06,50,59,91.54,91.06,80.36
Belgium,2022-05-06,60,69,98.31,97.91,91.21
Belgium,2022-05-06,70,79,105.6,105.08,100.06
