date,indicator,value,entity
2021-06-16,Daily ICU occupancy,3301.0,Chile
2021-06-17,Daily ICU occupancy,3302.0,Chile
2021-06-18,Daily ICU occupancy,3286.0,Chile
2021-06-19,Daily ICU occupancy,3275.0,Chile
2021-06-20,Daily ICU occupancy,3230.0,Chile
2021-06-21,Daily ICU occupancy,3236.0,Chile
2021-06-22,Daily ICU occupancy,3232.0,Chile
2021-06-23,Daily ICU occupancy,3229.0,Chile
2021-06-24,Daily ICU occupancy,3155.0,Chile
2021-06-25,Daily ICU occupancy,3105.0,Chile
2021-06-26,Daily ICU occupancy,3091.0,Chile
2021-06-27,Daily ICU occupancy,3061.0,Chile
2021-06-28,Daily ICU occupancy,3050.0,Chile
2021-06-29,Daily ICU occupancy,3017.0,Chile
2021-06-30,Daily ICU occupancy,2994.0,Chile
2021-07-01,Daily ICU occupancy,2943.0,Chile
2021-07-02,Daily ICU occupancy,2902.0,Chile
2021-07-03,Daily ICU occupancy,2885.0,Chile
2021-07-04,Daily ICU occupancy,2823.0,Chile
2021-07-05,Daily ICU occupancy,2782.0,Chile
2021-07-06,Daily ICU occupancy,2728.0,Chile
2021-07-07,Daily ICU occupancy,2672.0,Chile
2021-07-08,Daily ICU occupancy,2618.0,Chile
2021-07-09,Daily ICU occupancy,2525.0,Chile
2021-07-10,Daily ICU occupancy,2447.0,Chile
2021-07-11,Daily ICU occupancy,2384.0,Chile
2021-07-12,Daily ICU occupancy,2347.0,Chile
2021-07-13,Daily ICU occupancy,2332.0,Chile
2021-07-14,Daily ICU occupancy,2241.0,Chile
2021-07-15,Daily ICU occupancy,2184.0,Chile
2021-07-16,Daily ICU occupancy,2127.0,Chile
2021-07-17,Daily ICU occupancy,2072.0,Chile
2021-07-18,Daily ICU occupancy,2025.0,Chile
2021-07-19,Daily ICU occupancy,1991.0,Chile
2021-07-20,Daily ICU occupancy,1970.0,Chile
2021-07-21,Daily ICU occupancy,1878.0,Chile
2021-07-22,Daily ICU occupancy,1845.0,Chile
2021-07-23,Daily ICU occupancy,1813.0,Chile
2021-07-24,Daily ICU occupancy,1776.0,Chile
2021-07-25,Daily ICU occupancy,1711.0,Chile
2021-07-26,Daily ICU occupancy,1669.0,Chile
2021-07-27,Daily ICU occupancy,1648.0,Chile
2021-07-28,Daily ICU occupancy,1571.0,Chile
2021-07-29,Daily ICU occupancy,1516.0,Chile
2021-07-30,Daily ICU occupancy,1452.0,Chile
2021-07-31,Daily ICU occupancy,1395.0,Chile
2021-08-01,Daily ICU occupancy,1370.0,Chile
2021-08-02,Daily ICU occupancy,1369.0,Chile
2021-08-03,Daily ICU occupancy,1343.0,Chile
2021-08-04,Daily ICU occupancy,1278.0,Chile
